pred_value,true_value,predict_value,true_value
-0.12216244351053238,0.0,0.0,0.0
-0.1133892630493045,0.0,0.0,0.0
-0.08470041671281309,1.0,0.0,1.0
-0.19468168802285196,0.0,0.0,0.0
-0.17837079087176919,1.0,0.0,1.0
-0.13441998223097623,0.0,0.0,0.0
-0.113642725990057,1.0,0.0,1.0
-0.09764666196660697,1.0,0.0,1.0
-0.05809876530171931,0.0,0.0,0.0
-0.12488512680952996,1.0,0.0,1.0
-0.08976024443918466,0.0,0.0,0.0
-0.16248188850009443,0.0,0.0,0.0
-0.0715810328758657,1.0,0.0,1.0
-0.17370517062225937,0.0,0.0,0.0
-0.18902762033098935,0.0,1.0,0.0
0.01589778291529416,1.0,1.0,1.0
-0.07381910752908885,0.0,1.0,0.0
0.009151676179379217,1.0,1.0,1.0
-0.054406399437055,0.0,0.0,0.0
-0.1952771256711483,1.0,0.0,1.0
-0.09438342036688328,0.0,0.0,0.0
-0.060344648776069286,0.0,1.0,0.0
-0.07032843003356457,1.0,0.0,1.0
-0.15520247501710058,0.0,0.0,0.0
-0.09603782898390294,1.0,0.0,1.0
-0.18050824247831104,1.0,0.0,1.0
-0.17569282165387273,0.0,0.0,0.0
-0.15467842421749234,1.0,1.0,1.0
-0.036876275342941287,1.0,0.0,1.0
-0.11514910313525796,0.0,0.0,0.0
-0.04632244385638833,1.0,0.0,1.0
-0.19603885193535686,0.0,0.0,0.0
-0.0841823631727472,1.0,1.0,1.0
-0.012084588016211997,0.0,0.0,0.0
-0.2278667789080143,0.0,0.0,0.0
-0.09254632000991703,1.0,1.0,1.0
0.05195118436014651,0.0,0.0,0.0
-0.09121360156418383,1.0,0.0,1.0
-0.07579738585242629,1.0,0.0,1.0
-0.22700122044408322,0.0,0.0,0.0
-0.026465386598050603,1.0,0.0,1.0
-0.11594776119598746,1.0,0.0,1.0
-0.1765202311783433,0.0,1.0,0.0
-0.009397164711296563,1.0,0.0,1.0
-0.08597944022550807,0.0,0.0,0.0
-0.06683796483041346,1.0,0.0,1.0
-0.15654995839738844,0.0,0.0,0.0
-0.037812718230277306,1.0,1.0,1.0
-0.056755435775533325,0.0,1.0,0.0
-0.011444958172231914,1.0,0.0,1.0
-0.16256667807394265,0.0,0.0,0.0
-0.12573894019791484,1.0,0.0,1.0
-0.12139489689709246,0.0,0.0,0.0
-0.2054629137363434,0.0,0.0,0.0
-0.128274199406147,1.0,1.0,1.0
-0.005768182272851474,1.0,0.0,1.0
-0.11874969323789328,0.0,0.0,0.0
-0.09287207027284056,1.0,0.0,1.0
-0.12928599193313717,1.0,0.0,1.0
-0.17067084742674232,1.0,0.0,1.0
-0.20342936509364845,0.0,0.0,0.0
-0.011430232157945641,0.0,0.0,0.0
-0.08839811642335356,1.0,1.0,1.0
0.002485037555158137,0.0,1.0,0.0
-0.023878434196949017,0.0,0.0,0.0
-0.17532133123004437,1.0,0.0,1.0
-0.11642080344562977,1.0,1.0,1.0
-0.0446167630930394,0.0,1.0,0.0
0.03303460354423521,1.0,0.0,1.0
-0.10459308778585494,0.0,0.0,0.0
-0.16159820734390618,1.0,0.0,1.0
-0.12576473725946247,0.0,1.0,0.0
-0.03386069048756361,1.0,0.0,1.0
-0.056199541119948036,1.0,0.0,1.0
-0.1373318834912926,0.0,0.0,0.0
-0.10447332304352522,1.0,0.0,1.0
-0.15844037952208517,1.0,0.0,1.0
-0.07290123668619991,1.0,0.0,1.0
-0.06330864304655791,0.0,0.0,0.0
-0.06833595996508003,0.0,1.0,0.0
-0.004737892003744845,1.0,0.0,1.0
-0.19211631867969037,1.0,0.0,1.0
-0.11400580432859808,0.0,0.0,0.0
-0.12218513756522537,0.0,0.0,0.0
-0.15880480060988666,1.0,0.0,1.0
-0.23475521352732182,0.0,0.0,0.0
-0.08597309002989531,0.0,0.0,0.0
-0.07606795425114782,1.0,1.0,1.0
-0.02190218326577545,0.0,0.0,0.0
-0.09525916886472702,1.0,0.0,1.0
-0.09378246311688423,0.0,0.0,0.0
-0.17959985756629704,1.0,0.0,1.0
-0.1308387620382905,1.0,0.0,1.0
-0.11165773215131462,0.0,0.0,0.0
-0.1351630267663449,0.0,0.0,0.0
-0.11115120962531864,1.0,1.0,1.0
-0.04173986530685425,1.0,1.0,1.0
-0.013469073957145222,1.0,0.0,1.0
-0.28512080065900086,0.0,0.0,0.0
-0.142643665113464,1.0,0.0,1.0
-0.1066945328368023,1.0,0.0,1.0
-0.08843383107693494,0.0,0.0,0.0
-0.138443895709455,1.0,0.0,1.0
-0.11645537702770531,1.0,0.0,1.0
-0.16608615302988888,0.0,0.0,0.0
-0.11023492389881612,1.0,0.0,1.0
-0.1337607401099205,0.0,0.0,0.0
-0.16641807215535642,1.0,0.0,1.0
-0.1693234843454659,0.0,1.0,0.0
-0.029580947008371355,1.0,0.0,1.0
-0.1949946918978691,1.0,0.0,1.0
-0.0818923405758068,0.0,0.0,0.0
-0.10202200423964858,0.0,0.0,0.0
-0.16723263799124954,1.0,1.0,1.0
